DayNum,NumOT,OppAst,OppBlk,OppDR,OppFGA,OppFGA3,OppFGM,OppFGM3,OppFTA,OppFTM,OppLoc,OppOR,OppPF,OppScore,OppStl,OppTO,OppTeamID,Season,TeamAst,TeamBlk,TeamDR,TeamFGA,TeamFGA3,TeamFGM,TeamFGM3,TeamFTA,TeamFTM,TeamLoc,TeamOR,TeamPF,TeamScore,TeamStl,TeamTO,TeamTeamID,Won
143,0,12,1,30,48,19,21,7,14,10,N,8,16,59,4,18,1393,2010,9,2,23,52,24,21,6,21,15,N,5,15,63,13,7,1139,1
143,0,9,2,23,52,24,21,6,21,15,N,5,15,63,13,7,1139,2010,12,1,30,48,19,21,7,14,10,N,8,16,59,4,18,1393,0
143,2,12,4,32,72,28,31,12,29,22,N,19,28,96,8,16,1462,2010,19,11,24,78,19,37,8,29,19,N,16,25,101,5,12,1243,1
143,2,19,11,24,78,19,37,8,29,19,N,16,25,101,5,12,1243,2010,12,4,32,72,28,31,12,29,22,N,19,28,96,8,16,1462,0
143,0,8,3,21,48,21,16,5,13,8,N,7,22,45,6,15,1165,2010,15,6,28,50,16,22,2,26,16,N,13,17,62,12,13,1246,1
143,0,15,6,28,50,16,22,2,26,16,N,13,17,62,12,13,1246,2010,8,3,21,48,21,16,5,13,8,N,7,22,45,6,15,1165,0
143,0,11,8,18,56,11,22,3,14,9,N,11,20,56,14,21,1449,2010,14,4,26,65,15,26,4,17,13,N,23,15,69,11,23,1452,1
143,0,14,4,26,65,15,26,4,17,13,N,23,15,69,11,23,1452,2010,11,8,18,56,11,22,3,14,9,N,11,20,56,14,21,1449,0
144,0,14,4,19,54,22,19,6,8,5,N,10,12,49,1,10,1388,2010,14,1,26,61,17,28,8,10,8,N,15,9,72,8,7,1124,1
144,0,14,1,26,61,17,28,8,10,8,N,15,9,72,8,7,1124,2010,14,4,19,54,22,19,6,8,5,N,10,12,49,1,10,1388,0
144,0,12,6,20,54,15,20,4,21,13,N,7,21,57,7,7,1345,2010,11,2,32,55,15,22,6,24,20,N,16,20,70,4,14,1181,1
144,0,11,2,32,55,15,22,6,24,20,N,16,20,70,4,14,1181,2010,12,6,20,54,15,20,4,21,13,N,7,21,57,7,7,1345,0
144,0,4,3,22,44,16,17,4,21,14,N,4,13,52,6,10,1320,2010,15,3,26,44,19,19,7,19,14,N,6,19,59,8,10,1277,1
144,0,15,3,26,44,19,19,7,19,14,N,6,19,59,8,10,1277,2010,4,3,22,44,16,17,4,21,14,N,4,13,52,6,10,1320,0
144,0,14,3,16,58,23,25,9,19,14,N,13,16,73,6,11,1326,2010,15,3,21,64,15,30,4,15,12,N,20,20,76,6,16,1397,1
144,0,15,3,21,64,15,30,4,15,12,N,20,20,76,6,16,1397,2010,14,3,16,58,23,25,9,19,14,N,13,16,73,6,11,1326,0
145,0,8,6,18,57,15,22,5,14,7,N,11,19,56,11,13,1243,2010,9,1,29,46,15,21,7,20,14,N,12,16,63,7,20,1139,1
145,0,9,1,29,46,15,21,7,20,14,N,12,16,63,7,20,1139,2010,8,6,18,57,15,22,5,14,7,N,11,19,56,11,13,1243,0
145,0,10,4,27,67,32,23,4,29,16,N,24,27,66,6,16,1246,2010,14,6,26,52,23,20,10,34,23,N,10,22,73,5,12,1452,1
145,0,14,6,26,52,23,20,10,34,23,N,10,22,73,5,12,1452,2010,10,4,27,67,32,23,4,29,16,N,24,27,66,6,16,1246,0
146,0,14,8,20,59,18,27,5,19,12,N,17,21,71,8,11,1124,2010,15,0,20,61,23,22,11,29,23,N,23,15,78,7,11,1181,1
146,0,15,0,20,61,23,22,11,29,23,N,23,15,78,7,11,1181,2010,14,8,20,59,18,27,5,19,12,N,17,21,71,8,11,1124,0
146,0,11,3,17,47,16,24,7,21,14,N,10,15,69,6,10,1397,2010,12,8,14,52,18,24,6,21,16,N,13,20,70,8,11,1277,1
146,0,12,8,14,52,18,24,6,21,16,N,13,20,70,8,11,1277,2010,11,3,17,47,16,24,7,21,14,N,10,15,69,6,10,1397,0
152,0,11,4,28,42,11,18,4,18,10,N,8,21,50,3,16,1277,2010,5,2,21,49,21,15,5,24,17,N,11,17,52,12,8,1139,1
152,0,5,2,21,49,21,15,5,24,17,N,11,17,52,12,8,1139,2010,11,4,28,42,11,18,4,18,10,N,8,21,50,3,16,1277,0
152,0,11,4,16,46,12,19,5,19,14,N,11,12,57,1,10,1452,2010,20,1,18,55,25,29,13,9,7,N,11,16,78,5,6,1181,1
152,0,20,1,18,55,25,29,13,9,7,N,11,16,78,5,6,1181,2010,11,4,16,46,12,19,5,19,14,N,11,12,57,1,10,1452,0
154,0,7,0,21,58,18,20,6,18,13,N,14,18,59,4,8,1139,2010,12,7,26,52,17,23,5,16,10,N,11,14,61,5,12,1181,1
154,0,12,7,26,52,17,23,5,16,10,N,11,14,61,5,12,1181,2010,7,0,21,58,18,20,6,18,13,N,14,18,59,4,8,1139,0
134,0,10,3,22,48,24,18,12,7,4,N,7,10,52,4,19,1412,2011,17,2,25,50,13,26,4,16,14,N,4,12,70,10,12,1155,1
134,0,17,2,25,50,13,26,4,16,14,N,4,12,70,10,12,1155,2011,10,3,22,48,24,18,12,7,4,N,7,10,52,4,19,1412,0
134,1,19,2,26,56,29,24,9,26,20,N,7,24,77,6,16,1114,2011,17,1,29,54,12,27,4,28,23,N,6,25,81,6,15,1421,1
134,1,17,1,29,54,12,27,4,28,23,N,6,25,81,6,15,1421,2011,19,2,26,56,29,24,9,26,20,N,7,24,77,6,16,1114,0
135,0,13,3,28,62,26,22,7,12,10,N,11,22,61,6,12,1106,2011,14,0,30,54,16,23,4,30,20,N,10,14,70,4,13,1427,1
135,0,14,0,30,54,16,23,4,30,20,N,10,14,70,4,13,1427,2011,13,3,28,62,26,22,7,12,10,N,11,22,61,6,12,1106,0
135,0,4,6,26,38,9,15,1,25,15,N,5,20,46,2,15,1425,2011,11,3,23,59,24,20,9,15,10,N,17,24,59,5,9,1433,1
135,0,11,3,23,59,24,20,9,15,10,N,17,24,59,5,9,1433,2011,4,6,26,38,9,15,1,25,15,N,5,20,46,2,15,1425,0
136,0,8,2,16,45,15,16,5,27,21,N,13,17,58,9,15,1330,2011,11,1,14,54,26,22,7,11,9,N,18,21,60,8,15,1139,1
136,0,11,1,14,54,26,22,7,11,9,N,18,21,60,8,15,1139,2011,8,2,16,45,15,16,5,27,21,N,13,17,58,9,15,1330,0
136,0,12,4,29,56,19,22,4,24,18,N,7,20,66,4,13,1459,2011,14,1,29,61,22,24,6,24,20,N,10,22,74,9,10,1140,1
136,0,14,1,29,61,22,24,6,24,20,N,10,22,74,9,10,1140,2011,12,4,29,56,19,22,4,24,18,N,7,20,66,4,13,1459,0
136,0,15,3,16,63,19,24,6,13,9,N,15,18,63,7,9,1281,2011,14,2,23,54,11,29,4,22,16,N,13,15,78,3,11,1153,1
136,0,14,2,23,54,11,29,4,22,16,N,13,15,78,3,11,1153,2011,15,3,16,63,19,24,6,13,9,N,15,18,63,7,9,1281,0
136,0,6,1,22,51,21,16,7,15,13,N,1,10,52,3,5,1137,2011,20,6,36,66,24,32,9,9,8,N,13,13,81,5,6,1163,1
136,0,20,6,36,66,24,32,9,9,8,N,13,13,81,5,6,1163,2011,6,1,22,51,21,16,7,15,13,N,1,10,52,3,5,1137,0
136,0,8,3,18,47,19,17,5,18,12,N,8,17,51,7,17,1364,2011,22,2,26,53,23,29,8,17,13,N,9,15,79,11,12,1196,1
136,0,22,2,26,53,23,29,8,17,13,N,9,15,79,11,12,1196,2011,8,3,18,47,19,17,5,18,12,N,8,17,51,7,17,1364,0
136,0,9,4,15,58,15,27,7,15,10,N,5,22,71,10,10,1385,2011,20,2,31,52,15,28,9,26,21,N,12,15,86,6,15,1211,1
136,0,20,2,31,52,15,28,9,26,21,N,12,15,86,6,15,1211,2011,9,4,15,58,15,27,7,15,10,N,5,22,71,10,10,1385,0
136,0,10,2,21,50,18,23,6,21,16,N,8,25,68,2,12,1429,2011,14,1,21,54,17,22,5,28,24,N,12,17,73,2,11,1243,1
136,0,14,1,21,54,17,22,5,28,24,N,12,17,73,2,11,1243,2011,10,2,21,50,18,23,6,21,16,N,8,25,68,2,12,1429,0
136,0,8,2,20,52,14,24,3,7,6,N,8,11,57,8,6,1343,2011,12,7,20,47,11,24,5,11,6,N,6,8,59,5,9,1246,1
136,0,12,7,20,47,11,24,5,11,6,N,6,8,59,5,9,1246,2011,8,2,20,52,14,24,3,7,6,N,8,11,57,8,6,1343,0
136,0,14,7,23,48,25,22,10,16,7,N,6,18,61,14,16,1257,2011,11,1,24,57,19,21,9,18,11,N,17,13,62,12,18,1287,1
136,0,11,1,24,57,19,21,9,18,11,N,17,13,62,12,18,1287,2011,14,7,23,48,25,22,10,16,7,N,6,18,61,14,16,1257,0
136,0,9,6,18,55,19,17,3,19,14,N,9,21,51,7,10,1421,2011,18,1,28,59,19,25,8,25,16,N,22,16,74,4,12,1338,1
136,0,18,1,28,59,19,25,8,25,16,N,22,16,74,4,12,1338,2011,9,6,18,55,19,17,3,19,14,N,9,21,51,7,10,1421,0
136,0,12,2,25,46,13,23,6,23,14,N,11,14,66,1,7,1435,2011,14,9,17,56,24,26,12,12,5,N,10,18,69,4,3,1350,1
136,0,14,9,17,56,24,26,12,12,5,N,10,18,69,4,3,1350,2011,12,2,25,46,13,23,6,23,14,N,11,14,66,1,7,1435,0
136,0,8,0,24,56,22,19,8,8,4,N,9,7,50,2,9,1294,2011,11,5,30,66,22,27,9,8,5,N,15,8,68,5,4,1361,1
136,0,11,5,30,66,22,27,9,8,5,N,15,8,68,5,4,1361,2011,8,0,24,56,22,19,8,8,4,N,9,7,50,2,9,1294,0
136,0,12,0,18,54,19,26,8,6,4,N,8,13,64,4,9,1336,2011,10,5,20,49,18,24,5,15,13,N,8,13,66,6,10,1396,1
136,0,10,5,20,49,18,24,5,15,13,N,8,13,66,6,10,1396,2011,12,0,18,54,19,26,8,6,4,N,8,13,64,4,9,1336,0
136,0,20,8,21,62,25,25,10,21,16,N,15,28,76,9,16,1277,2011,13,8,26,48,11,22,4,47,30,N,13,20,78,7,16,1417,1
136,0,13,8,26,48,11,22,4,47,30,N,13,20,78,7,16,1417,2011,20,8,21,62,25,25,10,21,16,N,15,28,76,9,16,1277,0
136,0,15,3,18,58,21,25,5,26,21,N,13,24,76,5,9,1155,2011,15,1,23,55,13,27,5,31,25,N,14,21,84,6,11,1452,1
136,0,15,1,23,55,13,27,5,31,25,N,14,21,84,6,11,1452,2011,15,3,18,58,21,25,5,26,21,N,13,24,76,5,9,1155,0
136,0,12,0,16,49,22,18,6,22,16,N,6,21,58,7,7,1125,2011,13,2,27,40,22,20,12,25,20,N,6,17,72,3,13,1458,1
136,0,13,2,27,40,22,20,12,25,20,N,6,17,72,3,13,1458,2011,12,0,16,49,22,18,6,22,16,N,6,21,58,7,7,1125,0
137,0,16,1,23,53,15,26,6,24,17,N,10,24,75,7,15,1272,2011,11,2,21,50,19,23,5,31,26,N,8,21,77,8,14,1112,1
137,0,11,2,21,50,19,23,5,31,26,N,8,21,77,8,14,1112,2011,16,1,23,53,15,26,6,24,17,N,10,24,75,7,15,1272,0
137,0,4,1,20,55,14,19,4,7,3,N,9,17,45,2,17,1214,2011,17,4,29,60,19,32,9,16,14,N,9,11,87,9,9,1181,1
137,0,17,4,29,60,19,32,9,16,14,N,9,11,87,9,9,1181,2011,4,1,20,55,14,19,4,7,3,N,9,17,45,2,17,1214,0
137,0,12,1,21,51,25,16,9,19,9,N,12,19,50,6,11,1401,2011,14,10,29,43,15,20,4,20,13,N,6,17,57,6,13,1199,1
137,0,14,10,29,43,15,20,4,20,13,N,6,17,57,6,13,1199,2011,12,1,21,51,25,16,9,19,9,N,12,19,50,6,11,1401,0
137,0,10,5,25,52,22,19,7,17,12,N,10,19,57,5,9,1437,2011,12,1,24,52,14,21,4,24,15,N,12,15,61,3,9,1206,1
137,0,12,1,24,52,14,21,4,24,15,N,12,15,61,3,9,1206,2011,10,5,25,52,22,19,7,17,12,N,10,19,57,5,9,1437,0
137,0,10,0,17,54,24,21,7,19,13,N,8,16,62,8,9,1424,2011,21,2,28,47,13,28,7,14,10,N,5,17,73,3,15,1228,1
137,0,21,2,28,47,13,28,7,14,10,N,5,17,73,3,15,1228,2011,10,0,17,54,24,21,7,19,13,N,8,16,62,8,9,1424,0
137,0,10,3,19,51,25,18,9,12,8,N,6,16,53,6,12,1131,2011,19,1,29,57,20,29,9,8,5,N,11,13,72,5,14,1242,1
137,0,19,1,29,57,20,29,9,8,5,N,11,13,72,5,14,1242,2011,10,3,19,51,25,18,9,12,8,N,6,16,53,6,12,1131,0
137,0,11,2,19,51,13,21,2,15,11,N,11,19,55,3,15,1462,2011,13,2,21,45,12,24,5,19,13,N,5,18,66,6,15,1266,1
137,0,13,2,21,45,12,24,5,19,13,N,5,18,66,6,15,1266,2011,11,2,19,51,13,21,2,15,11,N,11,19,55,3,15,1462,0
137,0,10,5,20,43,18,15,3,16,12,N,6,13,45,4,18,1397,2011,20,2,24,64,26,33,9,1,0,N,12,17,75,5,11,1276,1
137,0,20,2,24,64,26,33,9,1,0,N,12,17,75,5,11,1276,2011,10,5,20,43,18,15,3,16,12,N,6,13,45,4,18,1397,0
137,0,19,1,23,85,31,31,8,25,17,N,16,28,87,11,14,1254,2011,21,10,42,67,17,34,3,42,31,N,12,19,102,3,18,1314,1
137,0,21,10,42,67,17,34,3,42,31,N,12,19,102,3,18,1314,2011,19,1,23,85,31,31,8,25,17,N,16,28,87,11,14,1254,0
137,0,10,4,24,64,21,23,7,6,3,N,8,21,56,6,8,1103,2011,16,5,35,47,17,21,7,26,20,N,6,11,69,5,14,1323,1
137,0,16,5,35,47,17,21,7,26,20,N,6,11,69,5,14,1323,2011,10,4,24,64,21,23,7,6,3,N,8,21,56,6,8,1103,0
137,0,6,0,15,53,17,18,4,7,6,N,11,13,46,7,13,1427,2011,26,3,24,52,24,29,12,8,5,N,11,9,75,5,13,1326,1
137,0,26,3,24,52,24,29,12,8,5,N,11,9,75,5,13,1326,2011,6,0,15,53,17,18,4,7,6,N,11,13,46,7,13,1427,0
137,0,9,2,19,58,21,17,5,6,4,N,9,19,43,10,14,1389,2011,12,3,33,54,15,23,5,17,14,N,14,13,65,7,16,1345,1
137,0,12,3,33,54,15,23,5,17,14,N,14,13,65,7,16,1345,2011,9,2,19,58,21,17,5,6,4,N,9,19,43,10,14,1389,0
137,0,13,1,15,55,21,22,7,14,9,N,10,24,60,7,14,1232,2011,17,4,26,44,16,23,7,31,24,N,9,16,77,8,15,1393,1
137,0,17,4,26,44,16,23,7,31,24,N,9,16,77,8,15,1393,2011,13,1,15,55,21,22,7,14,9,N,10,24,60,7,14,1232,0
137,0,12,3,21,75,29,33,7,11,8,N,17,17,81,7,7,1324,2011,14,9,27,63,9,30,4,26,21,N,15,14,85,4,10,1400,1
137,0,14,9,27,63,9,30,4,26,21,N,15,14,85,4,10,1400,2011,12,3,21,75,29,33,7,11,8,N,17,17,81,7,7,1324,0
137,0,12,1,24,52,26,20,5,13,11,N,12,26,56,3,17,1207,2011,14,4,22,44,25,18,12,39,26,N,8,16,74,7,6,1433,1
137,0,14,4,22,44,25,18,12,39,26,N,8,16,74,7,6,1433,2011,12,1,24,52,26,20,5,13,11,N,12,26,56,3,17,1207,0
137,0,9,1,25,50,12,23,5,19,14,N,11,13,65,3,15,1208,2011,10,1,18,60,18,26,4,14,12,N,11,19,68,6,5,1449,1
137,0,10,1,18,60,18,26,4,14,12,N,11,19,68,6,5,1449,2011,9,1,25,50,12,23,5,19,14,N,11,13,65,3,15,1208,0
138,0,21,0,26,46,11,26,6,18,12,N,7,18,70,2,12,1338,2011,12,2,17,52,27,24,12,14,11,N,5,18,71,2,6,1139,1
138,0,12,2,17,52,27,24,12,14,11,N,5,18,71,2,6,1139,2011,21,0,26,46,11,26,6,18,12,N,7,18,70,2,12,1338,0
138,0,18,5,24,57,9,24,2,21,17,N,12,19,67,4,15,1211,2011,17,6,23,59,28,31,14,15,13,N,4,19,89,10,8,1140,1
138,0,17,6,23,59,28,31,14,15,13,N,4,19,89,10,8,1140,2011,18,5,24,57,9,24,2,21,17,N,12,19,67,4,15,1211,0
138,0,12,2,16,55,14,22,4,14,10,N,9,19,58,5,8,1153,2011,10,3,26,44,16,19,6,30,25,N,9,13,69,3,9,1163,1
138,0,10,3,26,44,16,19,6,30,25,N,9,13,69,3,9,1163,2011,12,2,16,55,14,22,4,14,10,N,9,19,58,5,8,1153,0
138,0,12,5,21,55,13,23,3,25,16,N,14,14,65,4,8,1417,2011,13,4,24,54,14,27,6,17,13,N,8,18,73,2,8,1196,1
138,0,13,4,24,54,14,27,6,17,13,N,8,18,73,2,8,1196,2011,12,5,21,55,13,23,3,25,16,N,14,14,65,4,8,1417,0
138,0,9,2,21,53,19,22,7,16,12,N,9,23,63,5,11,1452,2011,12,6,25,50,18,24,6,24,17,N,9,19,71,1,10,1246,1
138,0,12,6,25,50,18,24,6,24,17,N,9,19,71,1,10,1246,2011,9,2,21,53,19,22,7,16,12,N,9,23,63,5,11,1452,0
138,0,7,3,22,48,14,18,2,15,10,N,12,16,48,4,9,1287,2011,18,4,22,55,16,26,4,13,9,N,10,12,65,5,6,1350,1
138,0,18,4,22,55,16,26,4,13,9,N,10,12,65,5,6,1350,2011,7,3,22,48,14,18,2,15,10,N,12,16,48,4,9,1287,0
138,2,13,1,22,66,14,25,6,11,8,N,13,15,64,3,11,1396,2011,13,6,29,65,11,28,6,9,9,N,13,14,71,6,13,1361,1
138,2,13,6,29,65,11,28,6,9,9,N,13,14,71,6,13,1361,2011,13,1,22,66,14,25,6,11,8,N,13,15,64,3,11,1396,0
138,0,7,0,22,48,12,22,6,22,15,N,10,22,65,3,8,1243,2011,12,2,20,50,20,21,9,23,19,N,10,18,70,4,5,1458,1
138,0,12,2,20,50,20,21,9,23,19,N,10,18,70,4,5,1458,2011,7,0,22,48,12,22,6,22,15,N,10,22,65,3,8,1243,0
139,0,13,7,23,53,11,24,3,22,18,N,10,17,69,5,13,1400,2011,17,2,21,54,14,24,8,22,14,N,11,20,70,8,12,1112,1
139,0,17,2,21,54,14,24,8,22,14,N,11,20,70,8,12,1112,2011,13,7,23,53,11,24,3,22,18,N,10,17,69,5,13,1400,0
139,0,13,0,18,53,21,27,7,11,10,N,4,23,71,7,7,1276,2011,12,2,23,49,20,25,5,25,18,N,10,18,73,1,11,1181,1
139,0,12,2,23,49,20,25,5,25,18,N,10,18,73,1,11,1181,2011,13,0,18,53,21,27,7,11,10,N,4,23,71,7,7,1276,0
139,0,12,5,23,62,30,19,7,19,12,N,15,25,57,4,8,1323,2011,15,9,31,48,19,22,9,25,18,N,9,18,71,2,12,1199,1
139,0,15,9,31,48,19,22,9,25,18,N,9,18,71,2,12,1199,2011,12,5,23,62,30,19,7,19,12,N,15,25,57,4,8,1323,0
139,0,16,2,21,60,21,23,6,9,7,N,10,18,59,7,12,1228,2011,17,2,29,52,12,27,4,20,15,N,7,11,73,5,12,1242,1
139,0,17,2,29,52,12,27,4,20,15,N,7,11,73,5,12,1242,2011,16,2,21,60,21,23,6,9,7,N,10,18,59,7,12,1228,0
139,0,11,2,20,47,15,26,5,7,5,N,4,21,62,7,18,1393,2011,15,1,18,51,11,21,5,23,19,N,12,13,66,11,14,1266,1
139,0,15,1,18,51,11,21,5,23,19,N,12,13,66,11,14,1266,2011,11,2,20,47,15,26,5,7,5,N,4,21,62,7,18,1393,0
139,0,17,2,26,72,19,33,10,7,7,N,14,20,83,6,13,1449,2011,18,5,25,66,12,31,6,23,18,N,12,9,86,7,9,1314,1
139,0,18,5,25,66,12,31,6,23,18,N,12,9,86,7,9,1314,2011,17,2,26,72,19,33,10,7,7,N,14,20,83,6,13,1449,0
139,0,13,3,16,60,18,26,8,7,6,N,13,17,66,5,17,1206,2011,23,1,22,59,26,36,16,18,10,N,11,11,98,8,9,1326,1
139,0,23,1,22,59,26,36,16,18,10,N,11,11,98,8,9,1326,2011,13,3,16,60,18,26,8,7,6,N,13,17,66,5,17,1206,0
139,0,20,6,20,67,25,30,8,11,8,N,13,15,76,3,7,1345,2011,26,2,26,65,21,37,8,14,12,N,9,13,94,4,4,1433,1
139,0,26,2,26,65,21,37,8,14,12,N,9,13,94,4,4,1433,2011,20,6,20,67,25,30,8,11,8,N,13,15,76,3,7,1345,0
143,0,10,6,18,58,14,27,5,22,18,N,9,20,77,5,11,1181,2011,15,3,24,63,15,34,9,21,16,N,16,21,93,7,12,1112,1
143,0,15,3,24,63,15,34,9,21,16,N,16,21,93,7,12,1112,2011,10,6,18,58,14,27,5,22,18,N,9,20,77,5,11,1181,0
143,0,9,3,19,56,29,17,7,19,13,N,12,20,54,7,11,1458,2011,7,2,27,45,18,19,5,26,18,N,10,19,61,8,14,1139,1
143,0,7,2,27,45,18,19,5,26,18,N,10,19,61,8,14,1139,2011,9,3,19,56,29,17,7,19,13,N,12,20,54,7,11,1458,0
143,0,14,1,22,64,22,27,7,13,6,N,15,14,67,4,9,1361,2011,13,3,26,57,16,27,8,16,12,N,9,16,74,5,9,1163,1
143,0,13,3,26,57,16,27,8,16,12,N,9,16,74,5,9,1163,2011,14,1,22,64,22,27,7,13,6,N,15,14,67,4,9,1361,0
143,1,13,1,30,71,37,25,10,16,14,N,12,19,74,11,12,1140,2011,23,5,35,65,34,31,11,22,10,N,10,12,83,8,15,1196,1
143,1,23,5,35,65,34,31,11,22,10,N,10,12,83,8,15,1196,2011,13,1,30,71,37,25,10,16,14,N,12,19,74,11,12,1140,0
144,0,7,2,19,65,26,22,4,12,9,N,16,10,57,3,11,1350,2011,20,3,28,63,19,30,9,10,8,N,15,14,77,7,9,1242,1
144,0,20,3,28,63,19,30,9,10,8,N,15,14,77,7,9,1242,2011,7,2,19,65,26,22,4,12,9,N,16,10,57,3,11,1350,0
144,0,7,1,20,58,16,19,6,22,16,N,16,14,60,6,7,1326,2011,11,11,25,48,17,22,6,14,12,N,7,18,62,3,11,1246,1
144,0,11,11,25,48,17,22,6,14,12,N,7,18,62,3,11,1246,2011,7,1,20,58,16,19,6,22,16,N,16,14,60,6,7,1326,0
144,0,8,8,24,63,16,23,2,20,15,N,18,17,63,4,18,1266,2011,15,8,26,74,16,31,5,21,14,N,22,16,81,11,7,1314,1
144,0,15,8,26,74,16,31,5,21,14,N,22,16,81,11,7,1314,2011,8,8,24,63,16,23,2,20,15,N,18,17,63,4,18,1266,0
144,1,7,6,26,71,19,26,7,18,12,N,21,19,71,8,16,1199,2011,18,1,25,53,26,24,12,20,12,N,7,20,72,12,17,1433,1
144,1,18,1,25,53,26,24,12,20,12,N,7,20,72,12,17,1433,2011,7,6,26,71,19,26,7,18,12,N,21,19,71,8,16,1199,0
145,1,10,3,26,57,14,25,3,22,18,N,8,24,71,6,7,1196,2011,8,1,25,60,33,24,9,27,17,N,16,20,74,2,10,1139,1
145,1,8,1,25,60,33,24,9,27,17,N,16,20,74,2,10,1139,2011,10,3,26,57,14,25,3,22,18,N,8,24,71,6,7,1196,0
145,0,14,1,23,61,21,24,4,16,11,N,19,12,63,3,9,1112,2011,10,6,20,56,17,23,5,18,14,N,11,15,65,5,5,1163,1
145,0,10,6,20,56,17,23,5,18,14,N,11,15,65,5,5,1163,2011,14,1,23,61,21,24,4,16,11,N,19,12,63,3,9,1112,0
146,0,13,5,25,62,16,27,3,15,12,N,11,17,69,9,13,1314,2011,16,5,25,56,22,27,12,16,10,N,9,13,76,10,14,1246,1
146,0,16,5,25,56,22,27,12,16,10,N,9,13,76,10,14,1246,2011,13,5,25,62,16,27,3,15,12,N,11,17,69,9,13,1314,0
146,0,10,6,26,62,21,22,2,28,15,N,19,20,61,8,14,1242,2011,14,1,26,53,25,21,12,22,17,N,9,18,71,7,13,1433,1
146,0,14,1,26,53,25,21,12,22,17,N,9,18,71,7,13,1433,2011,10,6,26,62,21,22,2,28,15,N,19,20,61,8,14,1242,0
152,0,17,4,26,58,22,23,8,13,8,N,6,24,62,3,10,1433,2011,8,2,32,59,23,21,8,26,20,N,16,16,70,5,9,1139,1
152,0,8,2,32,59,23,21,8,26,20,N,16,16,70,5,9,1139,2011,17,4,26,58,22,23,8,13,8,N,6,24,62,3,10,1433,0
152,0,12,3,22,62,27,21,9,12,4,N,15,12,55,11,10,1246,2011,16,3,32,49,12,23,1,11,9,N,6,13,56,5,15,1163,1
152,0,16,3,32,49,12,23,1,11,9,N,6,13,56,5,15,1163,2011,12,3,22,62,27,21,9,12,4,N,15,12,55,11,10,1246,0
154,0,5,2,21,64,33,12,9,14,8,N,20,17,41,8,6,1139,2011,6,10,36,55,11,19,1,16,14,N,17,15,53,4,11,1163,1
154,0,6,10,36,55,11,19,1,16,14,N,17,15,53,4,11,1163,2011,5,2,21,64,33,12,9,14,8,N,20,17,41,8,6,1139,0
134,0,19,3,28,70,25,31,6,8,4,N,8,19,72,10,18,1233,2012,21,7,33,62,20,30,7,20,11,N,10,14,78,9,20,1140,1
134,0,21,7,33,62,20,30,7,20,11,N,10,14,78,9,20,1140,2012,19,3,28,70,25,31,6,8,4,N,8,19,72,10,18,1233,0
134,0,12,8,22,61,22,22,4,22,10,N,10,24,58,11,17,1290,2012,10,9,34,62,16,19,2,33,19,N,26,18,59,7,28,1443,1
134,0,10,9,34,62,16,19,2,33,19,N,26,18,59,7,28,1443,2012,12,8,22,61,22,22,4,22,10,N,10,24,58,11,17,1290,0
135,0,10,2,19,58,14,21,3,14,9,N,12,14,54,1,7,1143,2012,15,4,27,49,15,28,5,8,4,N,5,14,65,3,11,1378,1
135,0,15,4,27,49,15,28,5,8,4,N,5,14,65,3,11,1378,2012,10,2,19,58,14,21,3,14,9,N,12,14,54,1,7,1143,0
135,0,6,2,21,60,13,20,4,21,15,N,19,17,59,3,7,1249,2012,16,3,25,50,11,25,4,24,17,N,9,19,71,3,5,1436,1
135,0,16,3,25,50,11,25,4,24,17,N,9,19,71,3,5,1436,2012,6,2,21,60,13,20,4,21,15,N,19,17,59,3,7,1249,0
136,0,16,1,16,50,30,21,10,14,8,N,7,17,60,7,13,1355,2012,9,2,23,52,20,23,8,20,14,N,12,16,68,6,12,1124,1
136,0,9,2,23,52,20,23,8,20,14,N,12,16,68,6,12,1124,2012,16,1,16,50,30,21,10,14,8,N,7,17,60,7,13,1355,0
136,0,13,8,21,71,36,23,9,17,9,N,12,22,64,14,8,1424,2012,12,3,37,48,12,22,7,27,17,N,9,18,68,4,23,1160,1
136,0,12,3,37,48,12,22,7,27,17,N,9,18,68,4,23,1160,2012,13,8,21,71,36,23,9,17,9,N,12,22,64,14,8,1424,0
136,0,10,3,19,49,17,16,3,28,19,N,12,17,54,2,10,1452,2012,15,2,25,50,17,28,9,16,12,N,6,25,77,9,10,1211,1
136,0,15,2,25,50,17,28,9,16,12,N,6,25,77,9,10,1211,2012,10,3,19,49,17,16,3,28,19,N,12,17,54,2,10,1452,0
136,0,7,6,16,49,12,27,4,10,8,N,7,13,66,5,17,1308,2012,15,0,14,54,13,32,7,10,8,N,7,12,79,12,12,1231,1
136,0,15,0,14,54,13,32,7,10,8,N,7,12,79,12,12,1231,2012,7,6,16,49,12,27,4,10,8,N,7,13,66,5,17,1308,0
136,0,8,5,16,56,19,21,7,22,15,N,8,17,64,7,4,1163,2012,10,4,29,54,16,26,6,20,19,N,12,15,77,2,11,1235,1
136,0,10,4,29,54,16,26,6,20,19,N,12,15,77,2,11,1235,2012,8,5,16,56,19,21,7,22,15,N,8,17,64,7,4,1163,0
136,0,8,0,21,60,23,22,8,17,12,N,13,25,64,8,10,1379,2012,12,7,26,42,12,21,2,34,26,N,5,18,70,4,11,1243,1
